"AREFNO","Casualty.Class","Casualty.Sex","Casualty.Age","No..of.Casualties","Mode.of.Travel","Accident.Severity","No..of.Vehicles.in.Acc.","Accident.Date","Time","Highway","Road.Type","Speed.Limit","Junction.Detail","Weather","Road.Surface","month","day","hour","Light.Conditions.Banded","ageband"
1190215088,"Pedestrian","Female",57,1,"Pedestrian","Serious",1,"2019-10-30","22:4000","TLRN","Single CWY",40,"T/STAG JUN","Fine","Road-Dry","October","Wednesday",22,"Dark","50-59"
1190205933,"Driver/Rider","Male",42,1,"Car","Slight",2,"2019-09-17","14:2500","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","September","Tuesday",14,"Daylight","40-49"
1190197388,"Pedestrian","Female",40,1,"Pedestrian","Slight",1,"2019-07-20","18:3000","BOR","Unknown",30,"Other","Other","Road-Dry","July","Saturday",18,"Daylight","40-49"
1190216566,"Driver/Rider","Female",35,1,"Car","Slight",2,"2019-11-06","17:1300","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","November","Wednesday",17,"Dark","30-39"
1190190735,"Pedestrian","Female",27,1,"Pedestrian","Slight",1,"2019-07-01","08:2500","BOR","One-way ST",30,"T/STAG JUN","Fine","Road-Dry","July","Monday",8,"Daylight","20-29"
1190195736,"Driver/Rider","Male",18,2,"Powered 2 Wheeler","Slight",2,"2019-07-23","21:0400","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","July","Tuesday",21,"Dark","10-19"
1190216204,"Driver/Rider","Male",25,1,"Powered 2 Wheeler","Slight",2,"2019-10-31","10:0000","BOR","Single CWY",30,"Roundabout","Fine","Road-Dry","October","Thursday",10,"Dark","20-29"
1190221117,"Driver/Rider","Male",40,1,"Powered 2 Wheeler","Slight",2,"2019-11-25","17:1000","BOR","Unknown",20,"Other","Raining","Road-Wet","November","Monday",17,"Dark","40-49"
1190207145,"Driver/Rider","Female",55,1,"Car","Slight",2,"2019-09-23","09:2500","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","September","Monday",9,"Daylight","50-59"
1190155619,"Driver/Rider","Male",71,1,"Pedal Cycle","Slight",2,"2019-01-02","17:2100","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","January","Wednesday",17,"Dark","70-79"
1190176698,"Driver/Rider","Female",53,1,"Car","Slight",2,"2019-04-24","08:3000","TLRN","Dual CWY",50,"No JUN in 20M","Fine","Road-Dry","April","Wednesday",8,"Daylight","50-59"
1190214323,"Driver/Rider","Male",25,2,"Goods Vehicle","Slight",2,"2019-10-26","14:4000","BOR","Single CWY",30,"Crossroads","Raining","Road-Wet","October","Saturday",14,"Daylight","20-29"
1190184639,"Driver/Rider","Male",39,1,"Car","Slight",2,"2019-06-01","13:0000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","June","Saturday",13,"Daylight","30-39"
1190166254,"Driver/Rider","Male",17,1,"Powered 2 Wheeler","Slight",2,"2019-02-28","19:0000","BOR","Single CWY",30,"No JUN in 20M","Raining","Road-Wet","February","Thursday",19,"Dark","10-19"
1190177137,"Driver/Rider","Male",22,1,"Pedal Cycle","Slight",2,"2019-04-26","07:0000","BOR","Roundabout",30,"Roundabout","Fine","Road-Dry","April","Friday",7,"Daylight","20-29"
1190170339,"Driver/Rider","Female",40,1,"Pedal Cycle","Slight",2,"2019-03-20","23:0000","TLRN","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","March","Wednesday",23,"Dark","40-49"
1190171458,"Driver/Rider","Female",33,1,"Car","Slight",4,"2019-03-25","18:3000","BOR","One-way ST",30,"No JUN in 20M","Fine","Road-Dry","March","Monday",18,"Dark","30-39"
1190214325,"Driver/Rider","Male",57,1,"Pedal Cycle","Slight",2,"2019-10-27","11:5000","BOR","Single CWY",30,"Crossroads","Fine","Road-Dry","October","Sunday",11,"Daylight","50-59"
1190182467,"Driver/Rider","Male",61,1,"Car","Slight",2,"2019-05-22","12:4000","TLRN","Dual CWY",40,"No JUN in 20M","Fine","Road-Dry","May","Wednesday",12,"Daylight","60-69"
1190174655,"Driver/Rider","Male",28,1,"Powered 2 Wheeler","Serious",2,"2019-04-11","02:0000","BOR","Roundabout",20,"Other","Fine","Other","April","Thursday",2,"Dark","20-29"
1190213366,"Driver/Rider","Female",51,2,"Car","Slight",2,"2019-10-22","15:1200","BOR","Single CWY",40,"Other","Fine","Road-Dry","October","Tuesday",15,"Daylight","50-59"
1190208802,"Driver/Rider","Female",29,1,"Pedal Cycle","Serious",2,"2019-10-01","10:0000","BOR","Single CWY",20,"No JUN in 20M","Raining","Road-Wet","October","Tuesday",10,"Daylight","20-29"
1190178724,"Driver/Rider","Female",27,2,"Car","Slight",2,"2019-05-03","17:0000","BOR","Single CWY",30,"Other","Fine","Road-Dry","May","Friday",17,"Daylight","20-29"
1190205566,"Driver/Rider","Male",25,1,"Pedal Cycle","Serious",2,"2019-09-15","19:3500","BOR","Single CWY",20,"Other","Fine","Road-Dry","September","Sunday",19,"Dark","20-29"
1190215256,"Driver/Rider","Male",54,1,"Powered 2 Wheeler","Slight",2,"2019-10-31","17:3500","TLRN","Dual CWY",70,"No JUN in 20M","Fine","Road-Dry","October","Thursday",17,"Dark","50-59"
1190177575,"Driver/Rider","Male",54,1,"Car","Slight",2,"2019-04-28","11:5300","BOR","Single CWY",30,"Other","Fine","Road-Dry","April","Sunday",11,"Daylight","50-59"
1190187900,"Driver/Rider","Female",31,1,"Powered 2 Wheeler","Slight",2,"2019-06-18","07:5500","BOR","One-way ST",30,"T/STAG JUN","Fine","Road-Dry","June","Tuesday",7,"Daylight","30-39"
1190195479,"Pedestrian","Female",14,2,"Pedestrian","Slight",1,"2019-07-23","19:5100","BOR","One-way ST",30,"No JUN in 20M","Fine","Road-Dry","July","Tuesday",19,"Daylight","10-19"
1190196172,"Passenger","Female",39,2,"Pedal Cycle","Slight",1,"2019-07-26","23:1500","BOR","One-way ST",20,"T/STAG JUN","Raining","Road-Wet","July","Friday",23,"Dark","30-39"
1190162169,"Driver/Rider","Male",51,1,"Powered 2 Wheeler","Slight",2,"2019-02-08","00:2000","BOR","Dual CWY",20,"T/STAG JUN","Raining","Road-Wet","February","Friday",0,"Dark","50-59"
1190191752,"Passenger","Female",59,2,"Bus or Coach","Slight",2,"2019-07-05","20:1500","TLRN","One-way ST",20,"T/STAG JUN","Fine","Road-Dry","July","Friday",20,"Daylight","50-59"
1190184351,"Driver/Rider","Female",20,1,"Car","Slight",2,"2019-05-31","18:1000","TLRN","Dual CWY",30,"T/STAG JUN","Fine","Road-Dry","May","Friday",18,"Daylight","20-29"
1190215537,"Driver/Rider","Male",23,1,"Car","Slight",2,"2019-11-01","19:0000","BOR","One-way ST",30,"T/STAG JUN","Raining","Road-Wet","November","Friday",19,"Dark","20-29"
1190222495,"Pedestrian","Male",34,1,"Pedestrian","Slight",1,"2019-12-03","16:3000","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","December","Tuesday",16,"Dark","30-39"
1190175791,"Driver/Rider","Male",25,1,"Powered 2 Wheeler","Slight",2,"2019-04-17","13:0000","BOR","Unknown",30,"No JUN in 20M","Fine","Road-Dry","April","Wednesday",13,"Daylight","20-29"
1190199979,"Passenger","Female",24,2,"Car","Slight",1,"2019-08-16","21:5200","TLRN","One-way ST",40,"No JUN in 20M","Raining","Road-Wet","August","Friday",21,"Dark","20-29"
1190188296,"Driver/Rider","Male",34,1,"Powered 2 Wheeler","Slight",2,"2019-06-19","16:0000","BOR","Single CWY",30,"Crossroads","Raining","Road-Wet","June","Wednesday",16,"Daylight","30-39"
1190197273,"Driver/Rider","Female",21,2,"Car","Slight",2,"2019-07-31","14:1000","BOR","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","July","Wednesday",14,"Daylight","20-29"
1190210073,"Driver/Rider","Male",45,2,"Taxi","Slight",2,"2019-10-07","00:3000","BOR","Single CWY",20,"Other","Fine","Road-Dry","October","Monday",0,"Dark","40-49"
1190163831,"Pedestrian","Female",39,1,"Pedestrian","Slight",1,"2019-02-15","08:4000","BOR","Single CWY",30,"Other","Fine","Road-Dry","February","Friday",8,"Daylight","30-39"
1190164389,"Passenger","Female",42,1,"Car","Slight",2,"2019-02-19","15:1700","BOR","Single CWY",30,"Other","Fine","Road-Dry","February","Tuesday",15,"Daylight","40-49"
1190214355,"Driver/Rider","Male",25,1,"Powered 2 Wheeler","Slight",3,"2019-10-27","12:5000","BOR","Roundabout",30,"Roundabout","Fine","Road-Dry","October","Sunday",12,"Daylight","20-29"
1190224896,"Pedestrian","Male",37,1,"Pedestrian","Serious",1,"2019-12-13","22:3300","BOR","Single CWY",30,"T/STAG JUN","Raining","Road-Wet","December","Friday",22,"Dark","30-39"
1190181750,"Passenger","Female",29,1,"Pedal Cycle","Serious",1,"2019-05-18","23:5500","TLRN","Single CWY",20,"Other","Fine","Road-Dry","May","Saturday",23,"Dark","20-29"
1190156251,"Driver/Rider","Male",35,1,"Car","Slight",2,"2019-01-08","06:1000","BOR","One-way ST",30,"T/STAG JUN","Fine","Road-Dry","January","Tuesday",6,"Dark","30-39"
1190200321,"Driver/Rider","Female",49,1,"Powered 2 Wheeler","Slight",3,"2019-08-19","08:3000","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","August","Monday",8,"Daylight","40-49"
1190198900,"Driver/Rider","Female",22,2,"Car","Slight",2,"2019-08-10","20:0500","BOR","Single CWY",30,"T/STAG JUN","Other","Road-Dry","August","Saturday",20,"Daylight","20-29"
1190214529,"Driver/Rider","Male",20,1,"Powered 2 Wheeler","Slight",1,"2019-10-28","06:5000","BOR","Dual CWY",30,"T/STAG JUN","Other","Road-Wet","October","Monday",6,"Daylight","20-29"
1190222526,"Driver/Rider","Male",19,1,"Car","Slight",2,"2019-12-03","19:3600","TLRN","Roundabout",30,"Roundabout","Fine","Road-Dry","December","Tuesday",19,"Dark","10-19"
1190208110,"Driver/Rider","Male",23,1,"Powered 2 Wheeler","Slight",2,"2019-09-27","19:4000","BOR","Single CWY",20,"Crossroads","Fine","Road-Wet","September","Friday",19,"Dark","20-29"
1190188743,"Passenger","Female",7,2,"Bus or Coach","Slight",1,"2019-06-21","17:1500","TLRN","Dual CWY",20,"T/STAG JUN","Fine","Road-Dry","June","Friday",17,"Daylight","0-9"
1190163615,"Pedestrian","Male",81,1,"Pedestrian","Slight",1,"2019-02-15","12:4000","TLRN","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","February","Friday",12,"Daylight","80-89"
1190212949,"Pedestrian","Female",74,3,"Pedestrian","Slight",3,"2019-10-20","14:1000","BOR","Single CWY",30,"Other","Fine","Road-Dry","October","Sunday",14,"Daylight","70-79"
1190219991,"Pedestrian","Female",35,1,"Pedestrian","Slight",1,"2019-11-22","06:4500","BOR","Single CWY",30,"Other","Raining","Road-Wet","November","Friday",6,"Dark","30-39"
1190221852,"Driver/Rider","Female",33,1,"Car","Slight",1,"2019-11-30","14:4500","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","November","Saturday",14,"Daylight","30-39"
1190166413,"Driver/Rider","Male",27,1,"Pedal Cycle","Slight",2,"2019-03-01","22:1600","TLRN","Single CWY",20,"T/STAG JUN","Raining","Road-Wet","March","Friday",22,"Dark","20-29"
1190192818,"Driver/Rider","Male",35,1,"Powered 2 Wheeler","Slight",3,"2019-07-10","21:3000","BOR","Single CWY",30,"Other","Fine","Road-Dry","July","Wednesday",21,"Dark","30-39"
1190202766,"Passenger","Female",22,1,"Car","Slight",3,"2019-09-01","23:2000","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","September","Sunday",23,"Dark","20-29"
1190207814,"Driver/Rider","Male",27,1,"Powered 2 Wheeler","Slight",2,"2019-09-25","17:4000","BOR","One-way ST",30,"No JUN in 20M","Fine","Road-Wet","September","Wednesday",17,"Daylight","20-29"
1190194804,"Driver/Rider","Male",18,1,"Powered 2 Wheeler","Slight",2,"2019-07-20","13:0000","BOR","Single CWY",30,"T/STAG JUN","Raining","Road-Wet","July","Saturday",13,"Daylight","10-19"
1190208367,"Driver/Rider","Male",54,1,"Car","Slight",1,"2019-09-28","23:3000","BOR","Single CWY",20,"Crossroads","Raining","Road-Wet","September","Saturday",23,"Dark","50-59"
1190224886,"Driver/Rider","Male",26,1,"Powered 2 Wheeler","Slight",2,"2019-12-10","09:2000","BOR","One-way ST",20,"Other","Other","Road-Wet","December","Tuesday",9,"Daylight","20-29"
1190207386,"Driver/Rider","Female",54,1,"Car","Serious",2,"2019-09-24","10:0500","BOR","Single CWY",30,"T/STAG JUN","Raining","Road-Wet","September","Tuesday",10,"Daylight","50-59"
1190175072,"Driver/Rider","Male",31,1,"Powered 2 Wheeler","Serious",2,"2019-04-14","11:4700","TLRN","Dual CWY",30,"T/STAG JUN","Fine","Road-Dry","April","Sunday",11,"Daylight","30-39"
1190187191,"Driver/Rider","Female",29,3,"Car","Slight",2,"2019-06-14","07:1500","BOR","One-way ST",30,"T/STAG JUN","Fine","Road-Dry","June","Friday",7,"Daylight","20-29"
1190208336,"Driver/Rider","Male",49,1,"Other Vehicle","Slight",3,"2019-09-28","22:0000","BOR","Single CWY",30,"No JUN in 20M","Raining","Road-Wet","September","Saturday",22,"Dark","40-49"
1190189639,"Passenger","Male",19,2,"Car","Slight",2,"2019-06-09","23:0000","TLRN","Single CWY",30,"T/STAG JUN","Other","Road-Dry","June","Sunday",23,"Dark","10-19"
1190225288,"Pedestrian","Female",53,1,"Pedestrian","Slight",1,"2019-12-16","07:4000","BOR","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","December","Monday",7,"Daylight","50-59"
1190188952,"Driver/Rider","Male",38,2,"Powered 2 Wheeler","Slight",2,"2019-06-22","19:5000","BOR","Single CWY",20,"Crossroads","Other","Road-Dry","June","Saturday",19,"Daylight","30-39"
1190190179,"Driver/Rider","Female",32,1,"Pedal Cycle","Slight",2,"2019-06-27","18:1500","BOR","Unknown",30,"Other","Fine","Road-Dry","June","Thursday",18,"Daylight","30-39"
1190165538,"Pedestrian","Female",20,1,"Pedestrian","Slight",1,"2019-02-20","16:4000","BOR","One-way ST",30,"Other","Fine","Road-Dry","February","Wednesday",16,"Daylight","20-29"
1190203441,"Driver/Rider","Male",41,1,"Powered 2 Wheeler","Slight",2,"2019-09-05","08:4500","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","September","Thursday",8,"Daylight","40-49"
1190221184,"Driver/Rider","Male",24,1,"Powered 2 Wheeler","Slight",2,"2019-11-26","18:2000","BOR","Single CWY",30,"Other","Fine","Road-Dry","November","Tuesday",18,"Daylight","20-29"
1190224830,"Driver/Rider","Male",31,1,"Car","Serious",2,"2019-12-13","17:4500","BOR","Single CWY",20,"T/STAG JUN","Other","Road-Dry","December","Friday",17,"Dark","30-39"
1190195734,"Driver/Rider","Male",13,1,"Pedal Cycle","Slight",2,"2019-07-24","17:1400","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","July","Wednesday",17,"Daylight","10-19"
1190172394,"Driver/Rider","Male",30,2,"Powered 2 Wheeler","Slight",2,"2019-03-31","14:1500","BOR","Dual CWY",20,"T/STAG JUN","Fine","Road-Dry","March","Sunday",14,"Daylight","30-39"
1190219721,"Driver/Rider","Male",28,2,"Powered 2 Wheeler","Slight",1,"2019-11-20","16:5400","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","November","Wednesday",16,"Dark","20-29"
1190165320,"Driver/Rider","Female",37,1,"Car","Slight",2,"2019-02-25","02:1000","BOR","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","February","Monday",2,"Daylight","30-39"
1190184106,"Passenger","Male",12,1,"Bus or Coach","Slight",1,"2019-05-30","15:4000","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","May","Thursday",15,"Daylight","10-19"
1190175513,"Pedestrian","Female",42,1,"Pedestrian","Slight",1,"2019-04-16","17:1000","BOR","Dual CWY",30,"Other","Fine","Road-Wet","April","Tuesday",17,"Daylight","40-49"
1190173016,"Passenger","Female",57,3,"Car","Slight",2,"2019-04-03","09:0900","BOR","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","April","Wednesday",9,"Daylight","50-59"
1190195823,"Driver/Rider","Male",29,1,"Car","Slight",2,"2019-07-04","08:4500","TLRN","Roundabout",30,"Other","Fine","Road-Dry","July","Thursday",8,"Daylight","20-29"
1190204185,"Driver/Rider","Male",33,1,"Powered 2 Wheeler","Slight",2,"2019-09-09","07:4500","BOR","Single CWY",30,"Other","Fine","Road-Dry","September","Monday",7,"Daylight","30-39"
1190190014,"Driver/Rider","Male",27,1,"Powered 2 Wheeler","Serious",1,"2019-06-27","18:2000","TLRN","Dual CWY",40,"T/STAG JUN","Fine","Road-Dry","June","Thursday",18,"Daylight","20-29"
1190183161,"Driver/Rider","Female",50,1,"Car","Slight",2,"2019-05-25","11:4500","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","May","Saturday",11,"Daylight","50-59"
1190192413,"Pedestrian","Female",32,2,"Pedestrian","Slight",1,"2019-07-09","08:1000","BOR","Single CWY",30,"Crossroads","Fine","Road-Dry","July","Tuesday",8,"Daylight","30-39"
1190197186,"Driver/Rider","Male",46,2,"Car","Slight",2,"2019-08-01","13:4300","BOR","Single CWY",30,"Other","Fine","Road-Dry","August","Thursday",13,"Daylight","40-49"
1190162146,"Passenger","Female",48,1,"Bus or Coach","Slight",1,"2019-02-08","16:4400","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","February","Friday",16,"Dark","40-49"
1190182995,"Pedestrian","Female",90,1,"Pedestrian","Slight",1,"2019-05-24","14:3500","BOR","One-way ST",30,"T/STAG JUN","Fine","Road-Dry","May","Friday",14,"Daylight","90-99"
1190207459,"Passenger","Female",50,2,"Car","Slight",3,"2019-09-24","16:2900","BOR","Dual CWY",30,"Crossroads","Fine","Road-Wet","September","Tuesday",16,"Daylight","50-59"
1190219267,"Driver/Rider","Male",30,1,"Pedal Cycle","Slight",2,"2019-11-18","18:5000","TLRN","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","November","Monday",18,"Dark","30-39"
1190155455,"Driver/Rider","Male",42,1,"Powered 2 Wheeler","Slight",2,"2019-01-03","12:1000","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","January","Thursday",12,"Dark","40-49"
1190163071,"Pedestrian","Female",39,1,"Pedestrian","Serious",1,"2019-02-12","20:5500","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","February","Tuesday",20,"Dark","30-39"
1190157015,"Driver/Rider","Male",36,2,"Car","Slight",3,"2019-01-11","18:1400","TLRN","Roundabout",30,"Roundabout","Fine","Road-Dry","January","Friday",18,"Dark","30-39"
1190222157,"Driver/Rider","Male",54,1,"Car","Slight",2,"2019-11-02","13:3000","BOR","Single CWY",20,"No JUN in 20M","Raining","Road-Wet","November","Saturday",13,"Daylight","50-59"
1190162387,"Driver/Rider","Female",41,1,"Car","Slight",2,"2019-02-09","04:1900","BOR","Roundabout",30,"Roundabout","Other","Road-Dry","February","Saturday",4,"Dark","40-49"
1190197781,"Driver/Rider","Female",35,1,"Pedal Cycle","Slight",2,"2019-08-04","22:1000","TLRN","One-way ST",30,"Crossroads","Fine","Road-Dry","August","Sunday",22,"Dark","30-39"
1190215745,"Pedestrian","Male",44,1,"Pedestrian","Slight",1,"2019-11-02","23:1300","BOR","Roundabout",30,"Roundabout","Fine","Road-Dry","November","Saturday",23,"Dark","40-49"
1190200387,"Driver/Rider","Male",47,1,"Car","Slight",2,"2019-08-19","15:0000","BOR","Single CWY",30,"Crossroads","Other","Road-Wet","August","Monday",15,"Daylight","40-49"
1190188696,"Passenger","Female",32,1,"Bus or Coach","Slight",1,"2019-06-21","12:5000","BOR","Single CWY",20,"T/STAG JUN","Fine","Road-Dry","June","Friday",12,"Daylight","30-39"
1190220548,"Passenger","Female",58,1,"Car","Slight",2,"2019-11-24","17:0500","TLRN","Unknown",30,"No JUN in 20M","Fine","Road-Dry","November","Sunday",17,"Dark","50-59"
1190224388,"Driver/Rider","Female",47,1,"Car","Slight",1,"2019-12-11","15:2500","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","December","Wednesday",15,"Dark","40-49"
1190178544,"Driver/Rider","Female",45,1,"Powered 2 Wheeler","Serious",2,"2019-05-02","22:0000","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","May","Thursday",22,"Dark","40-49"
1190159735,"Driver/Rider","Female",45,2,"Car","Slight",2,"2019-01-26","15:3900","BOR","One-way ST",30,"No JUN in 20M","Raining","Road-Wet","January","Saturday",15,"Dark","40-49"
1190187608,"Driver/Rider","Female",29,1,"Powered 2 Wheeler","Serious",3,"2019-06-16","18:4200","TLRN","One-way ST",30,"Crossroads","Fine","Road-Dry","June","Sunday",18,"Daylight","20-29"
1190197743,"Driver/Rider","Female",42,1,"Car","Slight",2,"2019-08-04","12:5000","BOR","Dual CWY",30,"T/STAG JUN","Fine","Road-Dry","August","Sunday",12,"Daylight","40-49"
1190169839,"Driver/Rider","Female",26,1,"Car","Slight",2,"2019-03-18","13:2000","BOR","Single CWY",30,"Crossroads","Fine","Road-Dry","March","Monday",13,"Daylight","20-29"
1190208194,"Driver/Rider","Male",52,2,"Car","Slight",2,"2019-09-28","06:0800","BOR","Single CWY",30,"Crossroads","Fine","Road-Dry","September","Saturday",6,"Dark","50-59"
1190181018,"Driver/Rider","Male",43,2,"Pedal Cycle","Serious",2,"2019-05-15","09:2500","BOR","One-way ST",30,"Crossroads","Fine","Road-Dry","May","Wednesday",9,"Daylight","40-49"
1190186140,"Driver/Rider","Male",50,1,"Car","Slight",2,"2019-06-06","11:0700","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Dry","June","Thursday",11,"Daylight","50-59"
1190200560,"Driver/Rider","Male",32,1,"Goods Vehicle","Slight",3,"2019-08-19","14:2700","HA","Dual CWY",70,"No JUN in 20M","Fine","Road-Dry","August","Monday",14,"Daylight","30-39"
1190216133,"Driver/Rider","Male",49,1,"Powered 2 Wheeler","Serious",2,"2019-11-04","19:3000","BOR","Single CWY",20,"No JUN in 20M","Fine","Road-Dry","November","Monday",19,"Dark","40-49"
1190175132,"Passenger","Female",24,1,"Powered 2 Wheeler","Slight",2,"2019-04-14","15:5500","TLRN","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","April","Sunday",15,"Daylight","20-29"
1190185156,"Driver/Rider","Female",36,1,"Powered 2 Wheeler","Slight",2,"2019-06-04","19:2200","TLRN","Dual CWY",30,"No JUN in 20M","Fine","Road-Dry","June","Tuesday",19,"Daylight","30-39"
1190193711,"Driver/Rider","Female",34,1,"Pedal Cycle","Slight",2,"2019-07-15","16:0000","TLRN","Dual CWY",30,"No JUN in 20M","Fine","Road-Dry","July","Monday",16,"Daylight","30-39"
1190198720,"Driver/Rider","Female",48,1,"Car","Slight",3,"2019-08-09","14:3200","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Wet","August","Friday",14,"Daylight","40-49"
1190175546,"Driver/Rider","Male",31,1,"Goods Vehicle","Slight",2,"2019-04-17","01:0500","BOR","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","April","Wednesday",1,"Dark","30-39"
1190211205,"Driver/Rider","Male",21,1,"Pedal Cycle","Serious",2,"2019-10-12","13:4600","TLRN","One-way ST",30,"Other","Raining","Road-Wet","October","Saturday",13,"Daylight","20-29"
48190927737,"Passenger","Male",30,3,"Car","Serious",2,"2019-11-29","01:0700","TLRN","Dual CWY",20,"Crossroads","Fine","Road-Dry","November","Friday",1,"Dark","30-39"
1190176099,"Pedestrian","Male",83,1,"Pedestrian","Slight",1,"2019-04-20","12:0000","TLRN","Single CWY",30,"T/STAG JUN","Fine","Road-Dry","April","Saturday",12,"Daylight","80-89"
1190222707,"Passenger","Female",21,2,"Car","Slight",2,"2019-12-04","12:1500","BOR","Single CWY",30,"No JUN in 20M","Fine","Road-Wet","December","Wednesday",12,"Daylight","20-29"
